"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (N)","Rotation(8800 (0,3):Rotary Position Encoder) (deg)","Torque(8800 (0,3):Torque) (N·m)",
20.3,20.3,1,1,1,0,0,-3.95246153642882,-3.89029737561941,0.0257062492892146,1.03442091494799,
20.4,20.4,1,1,1,0,0,-3.95276365747626,-4.01991419494152,0.0257062492892146,1.03185558691621,
20.5,20.5,1,1,1,0,0,-3.95266344716582,-3.75185627490282,0.0257062492892146,1.02733029052615,
20.6,20.6,1,1,1,0,0,-3.95379221014206,-4.9529829993844,0.0257062492892146,1.0228743776679,
20.7,20.7,1,1,1,0,0,-3.95684396799729,-5.2501680329442,0.0257062492892146,1.02745601907372,
20.8,20.8,1,1,1,0,0,-3.95721984979366,-5.00862952321768,0.0257062492892146,1.02698057889938,
20.9,20.9,1,1,1,0,0,-3.95825063763368,-5.25231007486582,0.0257062492892146,1.02375168353319,
21,21,1,1,1,0,0,-3.96006224633118,-5.39571046829224,0.0257062492892146,1.023527700454,
21.1,21.1,1,1,1,0,0,-3.96034685851397,-5.10246027261019,0.0257062492892146,1.01959193125367,
21.2,21.2,1,1,1,0,0,-3.96203627768797,-5.18967863172293,0.0257062492892146,1.02835614234209,
21.3,21.3,1,1,1,0,0,-3.96225197199927,-5.15405554324389,0.0257062492892146,1.02198449894786,
21.4,21.4,1,1,1,0,0,-3.96389892286328,-5.21044712513685,0.0257062492892146,1.02024152874947,
21.5,21.5,1,1,1,0,0,-3.96471029110165,-5.46746887266636,0.0257062492892146,1.01964315399528,
21.6,21.6,1,1,1,0,0,-3.96601786801471,-5.18164597451687,0.0257062492892146,1.02077657356858,
21.7,21.7,1,1,1,0,0,-3.96686574409851,-5.29652461409569,0.0257062492892146,1.02046458050609,
21.8,21.8,1,1,1,0,0,-3.96766519140775,-5.27598895132542,0.0257062492892146,1.01396860554814,
21.9,21.9,1,1,1,0,0,-3.96927935971668,-5.44958747923374,0.0257062492892146,1.01435650140047,
22,22,1,1,1,0,0,-3.96978562667533,-5.20548783242702,0.0257062492892146,1.0112808085978,
22.1,22.1,1,1,1,0,0,-3.97100230650384,-5.51382545381784,0.0257062492892146,1.00549543276429,
22.2,22.2,1,1,1,0,0,-3.97299235660914,-5.4988544434309,4.60585579276085E-05,0.940983183681965,
22.3,22.3,1,1,1,0,0,-3.97503791354066,-3.6704121157527,-0.0258550280705094,0.889684073626995,
22.4,22.4,1,1,1,0,0,-3.97525323532293,-4.12638764828444,-0.02571702003479,0.893101096153259,
22.5,22.5,1,1,1,0,0,-3.9753985216466,-4.1161198168993,-0.02571702003479,0.902645755559206,
22.6,22.6,1,1,1,0,0,-3.97519251309021,-4.36829868704081,-0.02571702003479,0.901789870113134,
22.7,22.7,1,1,1,0,0,-3.97537691496257,-4.68783546239138,-0.02571702003479,0.908829737454653,
22.8,22.8,1,1,1,0,0,-3.97586157523718,-4.69780061393976,-0.02571702003479,0.920076388865709,
22.9,22.9,1,1,1,0,0,-3.97871812787803,-5.25712966918945,-0.02571702003479,0.914114527404308,
23,23,1,1,1,0,0,-3.97945014743193,-5.02387993037701,-0.02571702003479,0.917120836675167,
23.1,23.1,1,1,1,0,0,-3.98062994688597,-5.25526702404022,-0.02571702003479,0.915549229830503,
23.2,23.2,1,1,1,0,0,-3.98131651789759,-5.35743311047554,-0.02571702003479,0.918767880648375,
