Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Voltage ADC 1 channel 1
28000;29;25.7491;-0.00433802;-0.000168445;-2.10811;25.6555;-0.60567;0.000370731;-0.0047602;-0.0187982;-0.00890794;-0.124744;-0.00872753;0.125366;-5.48166;2.00389e-05;-0.000736062;-0.000618765;0.000503011;-0.00110174;0.000802374;0.0323853;30.8782;0.000947753;0.00106983;0.456562;2.19028;50.2417;95.2417;-0.00108583;1.99857e-05;-0.000667133;-0.000805035;-0.000618717;0.00375105;-0.000507178;0;0.0216048;-0.00856986;-0.124654;-0.0230102;0.127049;-6.11266;0.00136321;7.39361e-05;0.000519923;0.00136964;0.000513489;0.000428075;-2.62194;-0.381397;0.000798969;0.000570767;-2.66732;-0.374908;8.79811;53.7981;-0.000226377;0.00136321;0.000200477;-5.27115e-05;0.000519905;-0.000708808;0.000375787;0;0.0132902;0.0170682
29000;30;25.7489;-0.00454367;-0.00017643;-2.10802;25.6553;-0.606273;0.000463366;-0.00497324;-0.0194014;-0.00888922;-0.122672;-0.00873998;0.123304;-5.48168;0.00011893;-0.000312982;3.32054e-05;0.000391971;-0.000239836;0.000315904;-3.58164;-0.279202;0.000368282;0.000421205;1.63433;0.611872;169.727;34.7267;-0.000223411;0.000118876;-0.000171949;-0.000454027;3.32396e-05;0.0021826;0.000142335;0;0.0229672;-0.00885427;-0.122701;-0.0219992;0.124972;-6.11164;0.000951063;0.000236384;0.000247588;0.00102311;0.000175536;0.000423789;-3.84132;-0.260327;0.000631746;0.000565052;-5.8285;-0.171571;34.244;79.244;0.0005955;0.000951075;0.000649762;-0.000177284;0.000247405;-0.0036259;-0.000128969;0;0.0167605;0.0170965
30000;31;25.7478;-0.00556644;-0.000216144;-2.10928;25.6541;-0.60573;-0.00079901;-0.00609067;-0.0188584;-0.0080593;-0.123874;-0.00786815;0.124385;-5.4808;0.000152081;-0.000409139;-0.00063294;0.000326544;-0.000807403;0.000566974;0.240277;4.16185;0.000674021;0.000755965;0.404438;2.47257;63.8446;108.845;-0.000189246;0.00015207;-0.000383366;-0.000434933;-0.00063293;9.42631e-05;-0.000811717;0;0.0214077;-0.00803418;-0.123694;-0.020641;0.125662;-6.11029;0.00103001;9.27325e-06;0.000398733;0.00103014;0.000398597;0.000315773;-2.5832;-0.387117;0.000599801;0.000421031;-2.58443;-0.386933;12.4612;57.4612;-0.000957198;0.00102996;0.000316181;-0.000297828;0.000398683;-0.000447858;0.000575826;0;0.0151349;0.0170523
31000;32;25.7487;-0.00467334;-0.000181465;-2.10884;25.6551;-0.604964;-0.000364641;-0.00514052;-0.0180917;-0.00793244;-0.122813;-0.0107915;0.123541;-5.48373;-0.000294495;-0.000871803;-0.000762854;0.000374033;-0.00143138;0.000902708;-0.386044;-2.59038;0.00110033;0.00120361;0.261309;3.82689;43.4506;88.4506;-0.000676063;-0.000294661;-0.000698791;-0.0010449;-0.000762718;0.00219252;-0.000147992;0;0.0212613;-0.00810346;-0.122371;-0.0212048;0.124458;-6.11085;0.000670884;-4.83982e-05;0.00037444;0.000678585;0.000366738;0.000155924;-1.7917;-0.558129;0.000392208;0.000207898;-1.85033;-0.540445;9.62768;54.6277;-8.69043e-05;0.000670785;0.000350529;-0.000447443;0.00037438;-0.000337869;0.00312904;0;0.0135332;0.0171067
32000;33;25.7495;-0.00393799;-0.000152911;-2.10823;25.656;-0.599059;0.000247392;-0.00421364;-0.0121876;-0.00786338;-0.120891;-0.0108516;0.121632;-5.48379;5.40058e-05;-0.000569345;-0.000262214;0.000486787;-0.000694995;0.000590891;0.205961;4.85529;0.000685823;0.000787855;0.700418;1.42772;35.2439;80.2439;-0.000932672;5.39616e-05;-0.000496384;-0.000642329;-0.000262175;0.00370281;0.00171385;0;0.0197657;-0.00791365;-0.120853;-0.022333;0.123154;-6.11198;0.000919793;8.78594e-05;0.00042006;0.00093479;0.000405063;0.000264863;-2.18967;-0.456689;0.000541299;0.000353151;-2.30776;-0.43332;17.1697;62.1697;0.000332944;0.000919793;0.000267025;-9.13959e-05;0.000420028;-0.00236743;0.00332844;0;0.0152662;0.0171069
33000;34;25.7488;-0.00464364;-0.000180312;-2.10856;25.6551;-0.607958;-8.25349e-05;-0.00515831;-0.0210866;-0.00856579;-0.122724;-0.00492849;0.123121;-5.47786;0.000153012;-0.000535723;0.000193552;0.000709388;-0.000362824;0.000536106;-0.790547;-1.26495;0.000629729;0.000714808;1.95518;0.511461;162.925;27.9251;-0.000647191;0.000152825;-0.000258115;-0.00081332;0.000193662;-0.000346888;0.00104912;0;0.0235844;-0.00883386;-0.122903;-0.0153209;0.124169;-6.10497;0.000812417;0.000162982;0.000599998;0.000900742;0.000511673;0.000194535;-1.35403;-0.738534;0.000521647;0.000259379;-1.76039;-0.568057;39.5062;84.5062;0.000108692;0.000812422;0.000449977;-0.000124073;0.00059991;-0.00215187;0.00250576;0;0.0142009;0.017134
34000;35;25.7485;-0.00488814;-0.000189806;-2.1079;25.6549;-0.608199;0.000576588;-0.00535524;-0.0213269;-0.0076408;-0.120586;-0.00508641;0.120935;-5.47802;-9.45154e-05;-0.000203922;0.000765202;0.000811119;-0.000140433;0.000475776;0.123517;8.09605;0.000593125;0.000634368;5.77585;0.173135;98.3165;143.316;0.000594624;-9.45062e-05;-0.000255555;-0.000152334;0.00076519;0.000810315;-0.000387775;0;0.0208578;-0.00733236;-0.120404;-0.0191995;0.122145;-6.10884;0.001175;8.92771e-05;0.000211561;0.0011832;0.000203358;0.000489923;-5.55397;-0.180052;0.000730514;0.000653231;-5.81834;-0.17187;8.67906;53.6791;6.09145e-05;0.00117501;0.000172683;5.79053e-06;0.00021155;-0.00212993;0.000807376;0;0.014727;0.0171368
35000;36;25.7497;-0.00370747;-0.00014396;-2.10868;25.6562;-0.601672;-0.000197923;-0.00408001;-0.0148004;-0.00739709;-0.120684;-0.00318138;0.120953;-5.47612;0.000121453;-0.000480725;0.000158037;0.000620818;-0.000341328;0.000481073;-0.768509;-1.30122;0.000563254;0.000641431;1.81883;0.549804;157.258;22.2575;-0.000587087;0.000121371;-0.000332427;-0.000629019;0.000158097;0.00176481;0.000119849;0;0.0228926;-0.0075533;-0.120634;-0.0142402;0.121706;-6.10389;0.000692837;5.60603e-05;0.000426718;0.000704164;0.00041539;0.000144387;-1.62364;-0.615899;0.000408734;0.000192516;-1.69519;-0.589906;18.2042;63.2042;0.000362586;0.000692835;0.000191151;-7.90662e-05;0.000426701;-0.00218009;0.0029729;0;0.0143794;0.0171514
36000;37;25.7497;-0.0037467;-0.000145484;-2.10893;25.6561;-0.600233;-0.000451987;-0.00410656;-0.0133611;-0.00668123;-0.118429;-0.00874715;0.118939;-5.48168;0.000187964;-0.000326;-7.05784e-05;0.000409388;-0.000292003;0.000350695;2.66319;0.375489;0.000406834;0.000467594;1.402;0.713266;1.24955;46.2495;0.000334069;0.000187894;-0.000156773;-0.000495271;-7.05375e-05;0.00183386;0.00331349;0;0.0230944;-0.00728257;-0.118804;-0.0189213;0.120521;-6.10857;0.000869514;-9.91603e-05;0.00030289;0.000886366;0.000286038;0.000300164;-2.87073;-0.348344;0.000522357;0.000400219;-3.09877;-0.322708;168.662;33.6624;-0.000835942;0.000869517;-0.000133843;-6.44577e-05;0.000302886;0.000365698;0.00168729;0;0.0139642;0.0171161
37000;38;25.7494;-0.00402386;-0.000156246;-2.11053;25.6557;-0.599663;-0.00204917;-0.00450275;-0.0127916;-0.00596355;-0.118249;-0.00740996;0.118631;-5.48035;-0.000326403;-0.000722786;-0.000289433;0.000415105;-0.00103094;0.000723023;-1.12773;-0.886738;0.000859741;0.00096403;0.402647;2.48357;22.3131;67.3131;-0.00089923;-0.000326661;-0.000426506;-0.00101906;-0.000289263;0.00338656;3.63779e-05;0;0.0208396;-0.00703155;-0.118906;-0.0141489;0.119951;-6.10379;0.00117501;-3.03369e-05;0.00036171;0.00117614;0.00036058;0.000407778;-3.24847;-0.307837;0.000695772;0.000543704;-3.26179;-0.30658;178.068;43.068;-0.000269277;0.00117501;-2.49374e-05;-3.57407e-05;0.00036171;-0.00196968;-0.0011196;0;0.0143617;0.0170466
38000;39;25.7504;-0.00303985;-0.000118037;-2.11005;25.6568;-0.596763;-0.00156586;-0.00340776;-0.00989077;-0.00579057;-0.116449;-0.00976516;0.117001;-5.4827;1.48384e-06;-0.000302227;0.000332791;0.000511785;-0.00017751;0.000344648;;;0.00041327;0.000459531;2.88313;0.346845;133.053;178.053;-0.000380418;1.45747e-06;-0.000224851;-0.000379577;0.000332812;0.00273521;-0.000647877;0;0.0215872;-0.00670641;-0.117498;-0.017582;0.118996;-6.10723;0.000837831;0.000223639;-3.34297e-05;0.000891883;-8.74813e-05;0.000489682;25.0625;0.0399003;0.00062579;0.000652909;10.1951;0.0980861;30.97;75.97;7.65734e-05;0.000837855;0.000502835;-5.57992e-05;-3.35311e-05;-0.00174703;-0.00131227;0;0.0134567;0.0170926
39000;40;25.7486;-0.00480239;-0.000186476;-2.10962;25.6549;-0.604421;-0.00113951;-0.00532095;-0.0175492;-0.00512231;-0.115646;-0.0108177;0.116264;-5.48375;-0.000220392;-0.000719875;-0.000776122;0.000273384;-0.0012699;0.000771641;-0.283966;-3.52155;0.000950917;0.00102885;0.21528;4.64511;59.8529;104.853;-0.000372273;-0.000220341;-0.000795168;-0.000644541;-0.000776179;0.00154597;0.00202868;0;0.030459;-0.00545418;-0.116446;-0.0186211;0.118052;-6.10827;0.000780861;-4.43949e-05;0.000256085;0.00078459;0.000252356;0.000266117;-3.04923;-0.327952;0.00046249;0.000354823;-3.10907;-0.32164;7.42713;52.4271;0.000299034;0.000780822;0.000191496;-0.000280409;0.000256067;-0.0016722;0.000745332;0;0.0238834;0.0171511
40000;41;25.751;-0.00237099;-9.20652e-05;-2.10991;25.6576;-0.593479;-0.00143516;-0.00264955;-0.00660675;-0.00546508;-0.114145;-0.00951875;0.114671;-5.48245;-0.000211161;-0.000601577;0.000350516;0.000733578;-0.000594223;0.000663901;0.602429;1.65995;0.000768013;0.000885201;1.23452;0.810034;158.485;23.4849;-0.000686702;-0.000211313;-0.000387053;-0.000815979;0.000350622;0.00189487;0.00256469;0;0.0199487;-0.0063291;-0.115298;-0.0151558;0.116462;-6.1048;0.000712216;0.000101976;0.000360705;0.000739658;0.000333263;0.000203198;-1.97451;-0.506454;0.000427737;0.00027093;-2.21944;-0.450563;35.042;80.042;0.000295349;0.000712161;0.000551746;-0.000347951;0.000360558;-0.000957178;0.00217467;0;0.0146091;0.017048
41000;42;25.7493;-0.00405604;-0.000157495;-2.10913;25.6558;-0.600757;-0.00065444;-0.00444595;-0.0138856;-0.00506866;-0.113926;-0.0102994;0.114503;-5.48323;7.84821e-05;-0.000315627;-0.000450248;0.000225832;-0.000597598;0.000411715;0.174308;5.73696;0.000491293;0.000548953;0.377899;2.64621;79.1938;124.194;-0.000313982;7.85088e-05;-0.000416246;-0.000214954;-0.000450285;0.00352886;0.00311149;0;0.0236231;-0.00604839;-0.114642;-0.0164552;0.115975;-6.1061;0.000769422;0.000116519;0.000119459;0.000789679;9.92023e-05;0.000345238;-6.44086;-0.155259;0.000496698;0.000460318;-7.96028;-0.125624;176.785;41.7847;-0.000420968;0.000769372;-0.000101781;0.000334962;0.000119461;-0.00092281;-0.000354134;0;0.0123533;0.0171846
42000;43;25.7494;-0.00401701;-0.00015598;-2.10983;25.6558;-0.599579;-0.00134711;-0.00443617;-0.0127076;-0.00532774;-0.111731;-0.0109901;0.112396;-5.48393;-0.000310889;-0.000492423;-0.000102125;0.000296858;-0.000709872;0.000503365;-3.0442;-0.328494;0.000597318;0.000671154;0.418185;2.39128;31.8161;76.8161;-0.000629388;-0.000310916;-0.000439409;-0.000545427;-0.0001021;0.00184526;0.00195802;0;0.0189317;-0.00696063;-0.112104;-0.0171113;0.113616;-6.10676;0.000573548;-0.000151185;0.000429254;0.000668919;0.000333884;0.000167518;-1.33615;-0.748418;0.000386201;0.000223357;-2.00345;-0.499139;159.321;24.321;-0.000337564;0.000573493;6.31044e-05;-0.000365505;0.000429263;-0.000450351;-0.000848083;0;0.0112678;0.0171345
43000;44;25.7487;-0.00472024;-0.000183286;-2.11133;25.655;-0.59857;-0.00285559;-0.00524249;-0.0116977;-0.0062887;-0.109517;-0.0115764;0.110307;-5.48451;4.32439e-05;-0.000207205;-7.86377e-05;0.000198284;-0.000233678;0.000215981;0.549914;1.81847;0.000249672;0.000287974;0.848536;1.1785;10.3619;55.3619;-0.000479581;4.31685e-05;2.58868e-05;-0.000440325;-7.86165e-05;-0.00159341;0.000142391;0;0.0186361;-0.00795615;-0.110012;-0.0167215;0.11156;-6.10637;0.000521768;1.38838e-05;0.000216704;0.000522399;0.000216073;0.000153163;-2.40775;-0.415326;0.000303104;0.000204217;-2.41769;-0.413618;15.4396;60.4396;0.000106892;0.000521755;0.000191458;-0.000163745;0.000216686;-0.0033193;0.00128176;0;0.0144636;0.0171312
44000;45;25.7489;-0.0044945;-0.000174521;-2.11137;25.6552;-0.599818;-0.00289106;-0.005048;-0.0129462;-0.00783715;-0.108027;-0.0115952;0.10893;-5.48453;2.24415e-05;-0.000218161;0.000454852;0.000545793;-6.84994e-05;0.000307146;-0.049338;-20.2683;0.000388713;0.000409529;7.96785;0.125504;141.096;6.0963;-0.000181436;2.22943e-05;0.000148678;-0.000584841;0.000454865;-0.000122571;0.00234213;0;0.0210385;-0.0103294;-0.108719;-0.0158095;0.110347;-6.10545;0.000602688;0.000112839;0.000127975;0.000628145;0.000102518;0.000262813;-4.70943;-0.21234;0.000389118;0.000350418;-6.12715;-0.163208;172.627;37.6271;-4.87955e-05;0.000602606;-0.000195666;0.00042149;0.000127962;-0.00279615;-0.00520563;0;0.014016;0.0171729
45000;46;25.7492;-0.00422977;-0.000164241;-2.11107;25.6556;-0.595606;-0.00259271;-0.00465961;-0.00873369;-0.00880427;-0.106492;-0.0120494;0.107533;-5.48498;-9.76388e-05;-0.000189883;-0.000208323;4.48027e-05;-0.000350764;0.000197784;-0.46869;-2.13361;0.000250118;0.000263711;0.127729;7.82909;29.0013;74.0013;-0.00099997;-9.7686e-05;-1.85568e-05;-0.000361228;-0.000208305;0.000857409;0.00318825;0;0.0169817;-0.0110637;-0.106661;-0.0172579;0.108614;-6.1069;0.000601308;0.000308403;-5.76583e-05;0.000723125;-0.000179475;0.0004513;10.4288;0.0958881;0.000551726;0.000601733;4.02912;0.248193;22.1736;67.1736;-0.000629523;0.00060131;0.000314286;0.000302515;-5.76602e-05;-0.00232168;-0.0028109;0;0.0108048;0.0171535
46000;47;25.7468;-0.00656792;-0.000255031;-2.11238;25.6528;-0.60843;-0.00390493;-0.00741526;-0.0215578;-0.0111256;-0.105308;-0.0127222;0.106656;-5.48566;-0.000297715;-0.000412889;0.000345414;0.000547186;-0.000499487;0.000523336;0.861909;1.16022;0.000604506;0.000697782;1.0955;0.912829;159.395;24.3951;-0.000890805;-0.000297973;2.65738e-06;-0.000828168;0.000345499;0.000583953;0.00262123;0;0.0202581;-0.0137629;-0.104968;-0.0189533;0.10755;-6.1086;0.000549379;0.000286992;0.000192747;0.00070894;3.31859e-05;0.000337877;-2.85026;-0.350846;0.000461962;0.000450503;-21.3627;-0.0468106;53.5952;98.5952;-0.00035476;0.00054941;0.000714704;-0.000140872;0.000192533;-0.00369787;-0.00131144;0;0.0134387;0.0171151
47000;48;25.7469;-0.00646088;-0.000250875;-2.11258;25.653;-0.605338;-0.00410136;-0.00725087;-0.0184662;-0.0127611;-0.103695;-0.0134424;0.105339;-5.48638;7.37085e-05;-0.000467842;3.80064e-05;0.000524039;-0.000412325;0.000468182;-1.93937;-0.515631;0.000541891;0.000624243;1.27094;0.78682;177.222;42.222;-0.000299675;7.34313e-05;-5.62929e-05;-0.000879405;3.81142e-05;-0.00135474;0.00211664;0;0.0174887;-0.0155469;-0.103592;-0.0187477;0.106417;-6.10839;0.000428399;0.000261944;0.000298804;0.000633441;9.37617e-05;0.00026984;-1.43371;-0.697489;0.000394769;0.000359786;-6.75586;-0.14802;57.9208;102.921;-0.000528356;0.000428433;0.000564327;-4.04778e-05;0.000298679;-0.00317236;-0.004349;0;0.0118655;0.0171771
48000;49;25.7494;-0.00395709;-0.000153653;-2.11212;25.6556;-0.600602;-0.00363957;-0.00458858;-0.0137306;-0.0141863;-0.105661;-0.0115684;0.107235;-5.4845;-0.000350404;-0.000529434;-0.000144969;0.00029162;-0.000786992;0.000539306;-2.4171;-0.413718;0.000644257;0.000719075;0.370549;2.6987;7.19013;52.1901;-0.00186243;-0.000350817;-7.2308e-06;-0.00105153;-0.000144828;0.00155237;0.00338964;0;0.018818;-0.0171071;-0.105172;-0.0187196;0.108186;-6.10836;0.000257936;0.00024119;0.000157664;0.000454146;-3.85458e-05;0.000246346;-1.63599;-0.611252;0.000316396;0.000328461;11.782;0.0848753;71.1424;116.142;-0.000341311;0.000257948;0.000668019;-0.000185681;0.00015747;-0.00181237;-0.00323649;0;0.0153606;0.0170967
49000;50;25.7492;-0.0042312;-0.000164297;-2.11111;25.6554;-0.602741;-0.0026328;-0.00483098;-0.0158687;-0.0144025;-0.110645;-0.00902867;0.111943;-5.48196;-0.000232973;-0.000754386;0.000608659;0.00105166;-0.000675976;0.00086382;0.382764;2.61257;0.00100528;0.00115176;1.55577;0.642769;155.465;20.4649;-0.00105436;-0.000233499;-0.00023525;-0.00127309;0.000608916;0.00168871;0.00427967;0;0.0178236;-0.0171315;-0.110733;-0.0170476;0.113339;-6.10669;0.00018214;0.000190312;0.000361825;0.000482435;6.15305e-05;0.000210452;-0.503394;-1.98652;0.000303202;0.000280603;-7.84059;-0.127541;43.687;88.687;0.00156359;0.000182103;4.6264e-05;0.000334333;0.000361842;-0.00780616;0.00339771;0;0.0130473;0.017118
50000;51;25.7487;-0.00467832;-0.000181658;-2.11168;25.6548;-0.60606;-0.0031974;-0.0054044;-0.0191879;-0.0140025;-0.112302;-0.00469827;0.113269;-5.47763;-1.09568e-07;-0.000283374;-0.000248692;0.000185033;-0.000433835;0.000309434;;;0.000366802;0.000412579;0.426505;2.34464;19.3927;64.3927;-0.00146472;-3.46146e-07;0.000177084;-0.000743947;-0.000248668;0.00411855;0.000282971;0;0.0210618;-0.0170661;-0.112464;-0.0135063;0.114551;-6.10315;0.000396479;0.000359968;0.000214734;0.000676868;-6.56547e-05;0.000371261;-1.84637;-0.541603;0.000474646;0.000495015;10.3095;0.0969978;18.9324;63.9324;0.000579956;0.000396365;0.000121411;0.000598569;0.000214792;-0.00506089;-0.000605855;0;0.0122922;0.0170991
51000;52;25.7504;-0.00295301;-0.000114665;-2.11042;25.6567;-0.604378;-0.00194189;-0.00352979;-0.0175058;-0.014853;-0.113573;-0.00786138;0.114809;-5.4808;9.28221e-05;-0.000176529;0.000283085;0.000388484;-1.25774e-05;0.000200531;-0.327895;-3.04976;0.000263282;0.000267374;30.8876;0.0323755;152.504;17.5041;-0.00204817;9.2686e-05;0.000197881;-0.000550869;0.000283081;0.00242867;0.00280966;0;0.021148;-0.0176123;-0.114329;-0.0156785;0.116736;-6.10532;0.000155994;0.00041746;0.000410939;0.000719955;-0.000153022;0.000436489;-0.379603;-2.63433;0.000538277;0.000581985;4.7049;0.212544;29.6402;74.6402;0.00108025;0.000155815;0.000105755;0.000729086;0.000411021;-0.00577276;0.00080177;0;0.014018;0.0170943
52000;53;25.7494;-0.00400094;-0.000155356;-2.11153;25.6555;-0.606851;-0.00304742;-0.00473089;-0.0199792;-0.0144774;-0.115392;-0.00809084;0.116578;-5.48103;2.96947e-05;-0.000732412;0.000661037;0.00114291;-0.000452177;0.000797543;-0.0449214;-22.2611;0.00094927;0.00106339;2.52757;0.395637;146.818;11.8175;-0.00157019;2.93555e-05;-0.000362366;-0.00110222;0.000661239;0.00317502;0.00314152;0;0.0197881;-0.0176117;-0.115649;-0.0177899;0.118327;-6.10743;0.00012946;0.000335629;0.000293032;0.000556696;-0.000134204;0.00034545;-0.441795;-2.26349;0.000423022;0.0004606;4.14815;0.241071;28.1187;73.1187;0.0011407;0.000129357;0.000105341;0.000565879;0.000293083;-0.00608201;0.0028771;0;0.0147997;0.0170977
53000;54;25.7489;-0.00454821;-0.000176606;-2.11211;25.6549;-0.604906;-0.00363536;-0.00528263;-0.018034;-0.0153589;-0.116978;-0.00666884;0.11817;-5.4796;-0.000342945;-0.000527046;9.80538e-05;0.000448866;-0.000693758;0.000571312;3.49752;0.285917;0.000664726;0.000761749;0.647007;1.54558;176.706;41.7065;-0.00205139;-0.000343258;-0.000103531;-0.000950374;9.81873e-05;0.0061076;0.00506811;0;0.0209129;-0.0182011;-0.117554;-0.0158178;0.120002;-6.10546;0.000394928;0.000367538;0.000660895;0.000918768;0.000137055;0.000390857;-0.597566;-1.67346;0.000572324;0.000521142;-6.70366;-0.149172;54.3707;99.3707;-2.67579e-06;0.000394924;0.000356936;0.000378138;0.000660899;-0.00246848;0.00172795;0;0.012126;0.0171341
54000;55;25.7481;-0.0052913;-0.00020546;-2.11135;25.6543;-0.604234;-0.00287068;-0.00594965;-0.0173616;-0.0160041;-0.119086;-0.00494432;0.120259;-5.47788;-0.000159312;-0.000441922;0.000921005;0.00107875;-0.000317055;0.000697901;0.172976;5.78114;0.000844918;0.000930535;3.4024;0.29391;131.751;176.751;-0.00019892;-0.000159544;-7.0966e-05;-0.000812477;0.0009211;0.00173854;0.00170698;0;0.0252079;-0.0187725;-0.11813;-0.0137231;0.120397;-6.10337;0.000278057;0.00034594;0.000469477;0.000732703;1.48315e-05;0.000358936;-0.59227;-1.68842;0.000483601;0.000478581;-49.4017;-0.0202422;32.6961;77.6961;0.000397321;0.000277899;3.13121e-05;0.000660508;0.000469536;-0.0028889;-7.54527e-05;0;0.0303458;0.0170798
55000;56;25.7481;-0.00527548;-0.000204846;-2.11152;25.6542;-0.60949;-0.00303689;-0.00607178;-0.022618;-0.0169428;-0.118291;-0.00436489;0.119577;-5.4773;6.45287e-06;-0.000797245;0.00152169;0.00186389;-0.00033574;0.00109981;;;0.0013683;0.00146642;5.55158;0.180129;133.402;178.402;-0.00125963;5.72459e-06;-0.000147076;-0.00144643;0.001522;0.0021688;0.00135726;0;0.0238555;-0.0195938;-0.118477;-0.0145465;0.120964;-6.10419;0.000361886;0.000192004;0.000379031;0.000562654;0.000178263;0.000192196;-0.954768;-1.04738;0.000332035;0.000256261;-3.15632;-0.316825;28.9889;73.9889;0.00107359;0.000361805;-6.34721e-05;0.000447476;0.000379047;-0.00606778;0.00322017;0;0.0137568;0.0171508
56000;57;25.7496;-0.00383567;-0.000148938;-2.11138;25.6557;-0.604839;-0.00289859;-0.00450524;-0.0179667;-0.0169626;-0.118297;-0.00884787;0.119834;-5.48178;-0.000132127;-0.00133301;0.000362663;0.00147104;-0.0012405;0.00135577;0.364323;2.74482;0.0015674;0.0018077;1.18584;0.843283;170.253;35.2528;-0.00125895;-0.000133368;-0.000601672;-0.00206399;0.00036337;0.00567255;0.00351422;0;0.0216456;-0.0195095;-0.11862;-0.019349;0.121761;-6.10899;0.000206182;0.000403851;0.000599866;0.000852293;-4.6245e-05;0.000449269;-0.343714;-2.90939;0.000584221;0.000599025;18.43;0.0542595;55.4405;100.44;0.000894951;0.000206167;0.000367832;0.000439857;0.000599879;-0.00535576;0.00241803;0;0.0115866;0.0171076
57000;58;25.7485;-0.00492085;-0.000191076;-2.11103;25.6546;-0.609042;-0.00255188;-0.00566532;-0.0221702;-0.0175814;-0.119203;-0.00725478;0.120711;-5.48019;0.000139484;-0.000779861;0.000292974;0.000999858;-0.000567399;0.000783628;-0.476097;-2.10041;0.000916267;0.00104484;1.76218;0.56748;165.087;30.0868;-0.00168937;0.000138993;-0.000298467;-0.00126118;0.000293234;0.00588472;0.00421578;0;0.0221093;-0.0203478;-0.119174;-0.0190464;0.12239;-6.10869;0.000437794;0.000137389;0.000551058;0.000643029;0.000345823;0.000148603;-0.794462;-1.25871;0.000371606;0.000198137;-1.85942;-0.537803;46.9854;91.9854;0.000811903;0.000437758;-2.74739e-05;0.000302233;0.000551067;-0.00452866;0.00143488;0;0.0155141;0.0171417
58000;59;25.7482;-0.00523949;-0.000203449;-2.11028;25.6543;-0.609537;-0.00180354;-0.00593531;-0.0226651;-0.0182942;-0.118059;-0.0092456;0.119825;-5.48218;-0.000215663;-0.000867285;0.000559882;0.00112214;-0.000777917;0.000950027;0.385194;2.5961;0.00110298;0.0012667;1.44249;0.693247;160.13;25.1298;-0.00145394;-0.000216385;-0.000251932;-0.00148216;0.000560226;0.00333025;0.00331009;0;0.0254872;-0.0211162;-0.118551;-0.0208648;0.122211;-6.11051;0.000278646;0.000227474;0.000578118;0.000700715;0.00015605;0.000272333;-0.481989;-2.07474;0.000424791;0.00036311;-4.49033;-0.222701;62.3025;107.303;0.00101983;0.000278649;0.000236826;0.000218124;0.000578116;-0.00260325;0.00143097;0;0.0136007;0.0171073
