Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Voltage ADC 1 channel 1
ms;;mm;mm;S;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;S;S;S;S;S;S;;;S;S;;;°;°;S;S;S;S;S;S;S;S;pixel;mm;mm;mm;mm;mm;S;S;S;S;S;S;;;S;S;;;°;°;S;S;S;S;S;S;S;S;pixel;V
218000;219;25.8024;-0.00315232;-0.000122157;-2.4419;25.6865;0.0423762;-0.0478969;-0.00478445;-0.345297;-0.326407;-0.742615;0.0810191;0.815219;-5.85549;-1.91757e-05;-0.000674093;0.00081352;0.00118948;-0.000395133;0.000792305;0.0235713;42.4244;0.000952421;0.00105641;3.01032;0.33219;158.451;23.4512;-0.0118027;-2.2471e-05;0.00130765;-0.00265419;0.000812893;0.0194167;0.0138295;0;0.0268159;-0.375763;-0.739304;-0.263829;0.870272;-5.89151;0.00024346;9.83618e-05;-1.35367e-05;0.000276785;-4.68619e-05;0.000161824;17.9851;0.0556015;0.000201964;0.000215765;5.90639;0.169308;61.4946;106.495;-0.00119971;0.000242491;0.00159195;-0.00139561;-1.47991e-05;0.00793379;0.0135588;0;0.0305499;0.0216443
219000;220;25.8039;-0.00166782;-6.46303e-05;-2.44312;25.6879;0.0424836;-0.0491173;-0.00340948;-0.345189;-0.332596;-0.751384;0.0788083;0.825475;-5.8577;0.000184912;-0.000136355;0.000275087;0.000373615;8.63836e-05;0.000143616;-0.672194;-1.48767;0.000225858;0.000191488;-4.32507;-0.23121;167.193;32.1933;-0.0105644;0.000183038;0.00166821;-0.00194076;0.000273705;0.0170151;0.0141448;0;0.0315403;-0.384018;-0.747278;-0.272562;0.883281;-5.90024;0.000328649;-0.000181341;0.000261989;0.000479697;0.000110941;0.000184378;-1.25444;-0.79717;0.00028998;0.000245838;-4.32391;-0.231272;178.762;43.7619;-0.000619523;0.000327577;0.00111304;-0.0014758;0.000261386;0.00328449;0.0117609;0;0.0317789;0.0220947
220000;221;25.8064;0.000855022;3.31333e-05;-2.44464;25.6903;0.0425274;-0.0506372;-0.00101991;-0.345145;-0.339067;-0.757269;0.0761484;0.8332;-5.86036;0.000172058;0.000471304;0.000531506;0.000856191;-0.000152627;0.000504409;-0.323718;-3.08911;0.000627884;0.000672546;5.60969;0.178263;94.2716;139.272;-0.00808049;0.000171514;0.00208745;-0.00114426;0.000529439;0.0130797;0.0173101;0;0.0339813;-0.39279;-0.754887;-0.278744;0.895453;-5.90642;0.000460058;-0.00017365;7.26962e-05;0.000526505;6.24904e-06;0.000260128;-6.3285;-0.158015;0.000348939;0.000346838;;;18.1646;63.1646;-0.00188801;0.000459016;0.00110632;-0.00145411;7.20994e-05;0.00601232;0.0106634;0;0.0397357;0.0225012
221000;222;25.8061;0.000606689;2.351e-05;-2.44539;25.69;0.0332548;-0.0513854;-0.0013269;-0.354418;-0.347196;-0.764809;0.0745912;0.843233;-5.86192;5.1737e-05;-0.000173251;0.0017252;0.00174295;3.39889e-05;0.000854481;-0.0299889;-33.3456;0.00115081;0.00113931;-51.2801;-0.0195008;129.04;174.04;-0.0106483;4.93102e-05;0.00186684;-0.00220993;0.00172348;0.0158478;0.0120054;0;0.0281211;-0.403883;-0.76271;-0.286406;0.909328;-5.91408;0.000824356;-0.000264305;3.42541e-05;0.000904618;-4.60079e-05;0.000475313;-24.0659;-0.0415526;0.000618985;0.000633751;19.6622;0.0508589;19.4531;64.4531;-0.00269717;0.000823037;0.00111632;-0.00164602;3.3666e-05;0.00529077;0.0102489;0;0.0380878;0.0228727
222000;223;25.8023;-0.00324733;-0.000125838;-2.44958;25.6857;0.0139441;-0.0555762;-0.00557992;-0.373729;-0.355096;-0.772541;0.0745347;0.853503;-5.86198;-4.57403e-05;-0.000227915;0.00160411;0.00163502;-7.66461e-05;0.000855832;0.0285144;35.07;0.00111644;0.00114111;21.3321;0.0468778;132.769;177.769;-0.0108082;-4.85606e-05;0.00193359;-0.00238586;0.00160227;0.015204;0.0128422;0;0.0276702;-0.415627;-0.770042;-0.295009;0.92344;-5.92269;0.000827684;1.15741e-05;-0.000155929;0.00082782;-0.000156065;0.000491942;5.30809;0.188392;0.000610586;0.000655923;5.30433;0.188525;39.8649;84.8649;-0.00258821;0.000826357;0.00165147;-0.00162993;-0.000157292;0.00447001;0.0134907;0;0.0198406;0.0229004
223000;224;25.801;-0.0044776;-0.000173513;-2.45679;25.6838;0.000676666;-0.0627874;-0.00750076;-0.386996;-0.364101;-0.781048;0.0754624;0.865044;-5.86105;-2.60524e-06;-0.000513333;0.00133977;0.00151357;-0.000176405;0.000844987;;;0.00107269;0.00112665;8.58009;0.116549;146.903;11.903;-0.0121494;-7.89275e-06;0.00226925;-0.00329218;0.00133733;0.0149384;0.0161682;0;0.0315659;-0.429376;-0.777392;-0.300706;0.937618;-5.92838;0.000465154;0.000114549;-1.79565e-05;0.000490938;-4.37409e-05;0.00026734;25.9045;0.0386033;0.000342804;0.000356453;11.2238;0.0890966;54.8975;99.8975;-0.00218001;0.000462732;0.00243234;-0.00220436;-2.09081e-05;0.00906341;0.0178633;0;0.0292134;0.0230245
224000;225;25.8048;-0.0007665;-2.97029e-05;-2.46071;25.6872;0.00917739;-0.066712;-0.00415001;-0.378495;-0.377579;-0.787913;0.0799516;0.877363;-5.85656;-0.000225159;-0.00104637;-0.000157115;0.00085579;-0.00123806;0.00104693;-1.43308;-0.697797;0.00121558;0.0013959;0.691232;1.44669;0.70625;45.7063;-0.0133155;-0.000233833;0.00220144;-0.00429396;-0.000158991;0.0193039;0.0220563;0;0.079435;-0.446264;-0.784105;-0.298724;0.950372;-5.9264;0.000370472;-0.000101652;0.000262763;0.000431654;0.00020158;0.000115037;-1.40991;-0.709265;0.000249397;0.000153383;-2.14135;-0.466995;8.57398;53.574;-0.00113498;0.000368903;0.00157123;-0.00177472;0.000261534;0.00602008;0.011656;0;0.067078;0.0236916
225000;226;25.808;0.00252568;9.78735e-05;-2.45923;25.6906;0.0215764;-0.065224;-0.000707701;-0.366096;-0.389428;-0.793413;0.0709337;0.886673;-5.86558;8.09288e-05;-0.000736302;0.00068154;0.00117642;-0.000413954;0.000795188;-0.118744;-8.42148;0.00095273;0.00106025;2.84192;0.351875;165.283;30.283;-0.0136168;7.40889e-05;0.00230057;-0.00377135;0.000679167;0.0207971;0.017931;0;0.0546095;-0.460064;-0.790533;-0.306562;0.964667;-5.93424;0.000522369;-0.000181849;0.000148794;0.00059627;7.48928e-05;0.000260689;-3.51068;-0.284845;0.00037505;0.000347585;-7.96165;-0.125602;16.6546;61.6546;-0.00205331;0.000520929;0.00134257;-0.00170684;0.000147909;0.00410187;0.00906014;0;0.0469363;0.0242279
226000;227;25.8059;0.000328761;1.274e-05;-2.46227;25.6881;0.0116118;-0.0682654;-0.00319957;-0.376061;-0.400027;-0.80356;0.0785013;0.901051;-5.85801;1.66557e-05;-0.000379357;0.000661101;0.000836612;-0.000158856;0.000497734;-0.0251939;-39.6922;0.000617542;0.000663645;5.26649;0.18988;156.451;21.4515;-0.0126419;1.13589e-05;0.00251999;-0.00327683;0.000657999;0.0186834;0.0161313;0;0.0302755;-0.474118;-0.798252;-0.307095;0.977906;-5.93477;0.000582185;-1.62421e-05;-0.000247554;0.000582503;-0.000247871;0.000415187;2.35176;0.425214;0.000492222;0.000553583;2.35002;0.425528;41.836;86.836;-0.00277374;0.000579309;0.00236502;-0.00239948;-0.000250351;0.00389803;0.00832156;0;0.0296683;0.0244278
227000;228;25.8053;-0.000199558;-7.73316e-06;-2.47284;25.6866;-0.00337698;-0.0788341;-0.00474316;-0.39105;-0.411649;-0.810304;0.0798678;0.912374;-5.85664;-3.36561e-05;-0.000167773;0.00157702;0.00159431;-5.09463e-05;0.000822629;0.0213415;46.857;0.00108026;0.00109684;31.294;0.031955;133.175;178.175;-0.0125403;-3.80832e-05;0.00264925;-0.00298027;0.00157353;0.0161838;0.0126568;0;0.0321345;-0.493091;-0.804632;-0.313901;0.994538;-5.94158;0.000102234;-5.77014e-05;8.52072e-05;0.000152046;3.53944e-05;5.8326e-05;-1.19982;-0.833456;9.18678e-05;7.7768e-05;-4.29578;-0.232787;3.30853;48.3085;-0.00496489;9.69715e-05;0.00312935;-0.0032448;8.03129e-05;0.00834961;0.0159531;0;0.0292023;0.0245808
228000;229;25.8064;0.00090715;3.51533e-05;-2.47964;25.687;0.00112702;-0.0856373;-0.00428696;-0.386546;-0.423242;-0.815547;0.0834418;0.922612;-5.85307;-0.000359859;-0.000404195;0.0013596;0.00144987;-0.000450134;0.000950003;0.26468;3.77814;0.00114647;0.00126667;3.22098;0.310465;143.178;8.17815;-0.0138343;-0.000366467;0.00285439;-0.00365719;0.00135561;0.0162195;0.0131212;0;0.034742;-0.511052;-0.809642;-0.310766;1.00661;-5.93844;0.000433058;-0.000190149;3.06241e-05;0.000508689;-4.50069e-05;0.000276848;-14.1411;-0.0707159;0.00035508;0.000369131;11.3025;0.0884763;20.6681;65.6681;-0.00583881;0.000429343;0.00235179;-0.00273311;2.78768e-05;0.00978221;0.013212;0;0.0398154;0.02527
229000;230;25.8048;-0.000745536;-2.88905e-05;-2.4791;25.6854;-0.0153619;-0.0851015;-0.00590017;-0.403035;-0.439414;-0.823772;0.0874968;0.937732;-5.84902;0.000106265;-0.000618046;-0.000902649;0.000399592;-0.00119597;0.000797783;0.117726;8.49429;0.000958687;0.00106371;0.334114;2.99299;22.1856;67.1856;-0.0167697;9.42868e-05;0.00369328;-0.00493372;-0.000909284;0.0219775;0.0196738;0;0.0303033;-0.529936;-0.816813;-0.320375;1.02502;-5.94805;0.000678753;7.19152e-05;-0.000117088;0.0006852;-0.000123534;0.000404367;5.79697;0.172504;0.000503059;0.000539156;5.54665;0.180289;46.4716;91.4716;-0.00323663;0.000676466;0.00228264;-0.00214057;-0.000119691;0.00474334;0.0144625;0;0.02921;0.0259173
230000;231;25.8019;-0.00362031;-0.000140292;-2.48665;25.6818;-0.0312432;-0.0926443;-0.00953194;-0.418916;-0.45556;-0.829257;0.0887243;0.950302;-5.84779;0.00040227;-0.000727312;-0.00107092;0.000700834;-0.00136948;0.00103516;0.37563;2.66219;0.0012159;0.00138021;0.511751;1.95408;24.871;69.871;-0.0162569;0.000390153;0.00351639;-0.00497726;-0.00107684;0.0230488;0.0209491;0;0.0346646;-0.551663;-0.820691;-0.32696;1.04152;-5.95464;0.000429142;0.000382497;-4.55043e-05;0.000641959;-0.000258321;0.00045014;9.43081;0.106035;0.000535276;0.000600186;2.48512;0.402395;72.4398;117.44;-0.00369766;0.000424581;0.00380821;-0.00304485;-5.26827e-05;0.00849222;0.0170678;0;0.038611;0.0260798
231000;232;25.806;0.000454918;1.76287e-05;-2.49399;25.6852;-0.00780049;-0.0999824;-0.00613129;-0.395473;-0.470399;-0.831749;0.0767035;0.958627;-5.85981;0.000216386;-0.000602108;0.00152848;0.0017629;-1.80337e-05;0.000890469;-0.141569;-7.06369;0.00118133;0.00118729;97.7559;0.0102296;149.69;14.69;-0.0149539;0.000207051;0.00316375;-0.00436303;0.00152367;0.0191797;0.0162498;0;0.033221;-0.574322;-0.825732;-0.327598;1.05783;-5.95528;0.000556232;-1.205e-05;0.000254078;0.000556712;0.000253599;0.000151557;-2.18922;-0.456785;0.000321841;0.000202076;-2.19525;-0.455529;38.2914;83.2914;-0.00340767;0.000552761;0.00261074;-0.00263563;0.000250671;0.00660164;0.0140256;0;0.0366263;0.0271621
232000;233;25.8042;-0.00134854;-5.22578e-05;-2.49751;25.683;-0.0216065;-0.103506;-0.00829349;-0.409279;-0.484333;-0.836388;0.0763378;0.969511;-5.86017;-3.75395e-05;-0.000567823;0.00255174;0.00267078;-0.000156588;0.00141369;0.0147113;67.9747;0.00183495;0.00188492;17.0561;0.0586301;138.267;3.2674;-0.0146205;-4.82795e-05;0.00354421;-0.00466922;0.00254563;0.0170156;0.0162426;0;0.0625452;-0.594143;-0.828001;-0.33942;1.07415;-5.9671;0.000848303;0.000191684;-0.000236833;0.000881168;-0.000269698;0.000575433;3.58186;0.279185;0.000695012;0.000767244;3.26724;0.306069;52.0774;97.0774;-0.00410626;0.000843316;0.00354535;-0.00316562;-0.000243101;0.00471863;0.0120386;0;0.0569144;0.02753
233000;234;25.801;-0.00455752;-0.00017661;-2.50714;25.6788;-0.0431685;-0.113142;-0.0124839;-0.430841;-0.503517;-0.844526;0.0839198;0.986811;-5.85259;0.000179149;-0.000746192;-0.000701028;0.000605363;-0.00112724;0.000866303;0.255551;3.91311;0.00101533;0.00115507;0.53703;1.86209;16.6118;61.6118;-0.0179867;0.000161415;0.0045055;-0.00600249;-0.000710907;0.0213842;0.0222182;0;0.0327862;-0.619039;-0.832654;-0.345959;1.09371;-5.97364;0.000232271;-0.000242052;-0.000125291;0.000354408;-0.000247428;0.000300918;1.85386;0.539416;0.000349295;0.000401224;1.43237;0.698144;17.8092;62.8092;-0.00681467;0.000221835;0.00408983;-0.00457548;-0.000133626;0.00916544;0.0168896;0;0.0313427;0.0278306
234000;235;25.8067;0.00117064;4.53638e-05;-2.51073;25.6843;-0.0181825;-0.116723;-0.00704837;-0.405855;-0.521913;-0.847683;0.077997;0.998521;-5.85852;0.00039194;-0.000565236;0.000190559;0.000865384;-0.000282885;0.000574135;-2.05679;-0.486194;0.000690803;0.000765513;3.05913;0.32689;3.20563;48.2056;-0.0172124;0.000378301;0.00412284;-0.00525424;0.000182221;0.0225627;0.0197877;0;0.0320137;-0.643911;-0.838884;-0.343937;1.11204;-5.97161;0.000593371;-0.000458641;-2.38467e-05;0.000837565;-0.000268041;0.000552803;24.8828;0.0401885;0.000665953;0.00073707;3.12477;0.320024;14.9234;59.9234;-0.0070082;0.000583075;0.00364239;-0.0045622;-3.03752e-05;0.0105202;0.0124022;0;0.0316801;0.0287809
235000;236;25.8021;-0.00344179;-0.000133374;-2.51986;25.6787;-0.0528971;-0.125859;-0.0126258;-0.44057;-0.537565;-0.851602;0.0760265;1.00994;-5.86049;-0.000177965;-0.000506824;0.00202016;0.00213139;-0.000289196;0.00121029;0.0880946;11.3514;0.00152649;0.00161373;7.37007;0.135684;141.792;6.79205;-0.0174775;-0.000191496;0.00422285;-0.00522611;0.00201139;0.0207651;0.0144989;0;0.0313722;-0.667309;-0.840636;-0.360478;1.13222;-5.98816;0.00061419;-0.000200808;-0.000298953;0.000656398;-0.000341161;0.00049878;2.05447;0.486744;0.000585448;0.00066504;1.92401;0.519748;32.1497;77.1497;-0.00844356;0.000600851;0.00476434;-0.00517049;-0.000310286;0.0110607;0.0179355;0;0.0254517;0.0295059
236000;237;25.8074;0.00189139;7.32942e-05;-2.52813;25.6833;-0.0323374;-0.134131;-0.00804569;-0.42001;-0.556333;-0.857649;0.0873895;1.02601;-5.84912;-0.000269771;-0.000322609;0.00150832;0.00156505;-0.000326494;0.00094577;0.178855;5.59113;0.00116751;0.00126103;4.79349;0.208616;141.911;6.91075;-0.0195934;-0.000289307;0.00562355;-0.00625821;0.00149259;0.019801;0.0152307;0;0.0405427;-0.693636;-0.846736;-0.348959;1.14885;-5.97664;0.000276112;-0.000205222;-0.000205553;0.000351691;-0.000281132;0.000316412;1.34327;0.744454;0.000366117;0.000421882;1.25098;0.799372;24.488;69.488;-0.00827166;0.000265703;0.00415523;-0.00456777;-0.000214166;0.0119343;0.0142435;0;0.029204;0.0302265
237000;238;25.8052;-0.000329763;-1.27788e-05;-2.5322;25.6806;-0.053898;-0.138193;-0.010714;-0.441571;-0.573131;-0.858917;0.0836305;1.03596;-5.85288;0.000244846;-0.00069052;-0.00228913;0.000420798;-0.00246508;0.00144294;0.10696;9.34926;0.00180013;0.00192392;0.170703;5.85811;35.3251;80.3251;-0.0215585;0.000221576;0.00546102;-0.00685765;-0.00230384;0.0255765;0.0251332;0;0.0376024;-0.715598;-0.846803;-0.363429;1.16672;-5.99111;0.000869586;0.000370862;-0.000112763;0.000993872;-0.000237048;0.00061546;7.71163;0.129674;0.00075412;0.000820613;4.1927;0.23851;61.3128;106.313;-0.00666043;0.000858697;0.00542036;-0.00468361;-0.000127386;0.00907256;0.0160897;0;0.0217317;0.0312554
238000;239;25.8079;0.00242371;9.39222e-05;-2.54266;25.6823;-0.0489396;-0.148659;-0.00897132;-0.436612;-0.590452;-0.860969;0.079521;1.04701;-5.85699;4.48892e-05;-0.000115451;0.000232113;0.000287135;-1.0133e-05;0.000148634;-0.193394;-5.1708;0.000194889;0.000198179;28.3366;0.03529;159.692;24.6919;-0.0187809;2.86286e-05;0.00547416;-0.00570402;0.00021714;0.020488;0.0184632;0;0.037432;-0.741878;-0.849861;-0.364416;1.18551;-5.99209;0.000278882;0.000106971;-0.00022273;0.000300742;-0.00024459;0.000272666;1.25211;0.798653;0.000315403;0.000363554;1.22958;0.813288;56.3168;101.317;-0.00678961;0.000266929;0.0051028;-0.00489137;-0.000235747;0.0115792;0.0140226;0;0.0293126;0.0329116
239000;240;25.8062;0.000709551;2.74961e-05;-2.54994;25.6799;-0.0485016;-0.155933;-0.0114143;-0.436174;-0.60828;-0.864691;0.0852564;1.06064;-5.85126;-0.000412982;-0.00017485;0.00294989;0.00295896;-0.000422049;0.0016905;0.139999;7.14291;0.00212732;0.00225401;7.01094;0.142634;132.249;177.249;-0.0209749;-0.00043437;0.00621303;-0.0065413;0.00293066;0.02019;0.0132999;0;0.0336134;-0.76809;-0.851076;-0.363673;1.20273;-5.99135;0.000851334;0.000372156;4.28523e-05;0.000996557;-0.000102371;0.000549464;-19.8667;-0.0503355;0.000700991;0.000732619;9.7348;0.102724;63.8288;108.829;-0.00654994;0.000839268;0.00566866;-0.00492864;2.68553e-05;0.00631876;0.0154246;0;0.0275716;0.0333288
240000;241;25.7999;-0.00557676;-0.000216107;-2.55536;25.6729;-0.0877208;-0.161356;-0.0183748;-0.475394;-0.627275;-0.867942;0.0912122;1.07476;-5.8453;-0.000210103;-0.000498356;-0.00182431;-6.86427e-05;-0.00196578;0.000948566;-0.115168;-8.68293;0.00128825;0.00126476;-0.0349189;-28.6378;33.1624;78.1624;-0.0220634;-0.000238424;0.00653354;-0.0075416;-0.00184557;0.0245109;0.0239498;0;0.0315035;-0.7919;-0.850547;-0.374853;1.22109;-6.00253;0.000639556;0.000208285;-4.26111e-05;0.000698124;-0.000101178;0.000399651;15.0091;0.0666261;0.000502548;0.000532868;6.89993;0.144929;59.0375;104.037;-0.0070335;0.000626256;0.00557623;-0.00516332;-5.81374e-05;0.0100544;0.0154332;0;0.0302305;0.0347034
241000;242;25.8069;0.00134444;5.20988e-05;-2.56116;25.6794;-0.048067;-0.167161;-0.0118928;-0.43574;-0.644651;-0.868487;0.0870455;1.08509;-5.84947;0.000272829;-0.00046448;-0.00155108;0.000384301;-0.00166255;0.00102343;0.175896;5.68517;0.00125622;0.00136457;0.231152;4.32617;34.1014;79.1014;-0.0225026;0.000246699;0.00630368;-0.00724498;-0.00157087;0.0249573;0.0241358;0;0.0326398;-0.816971;-0.854369;-0.36375;1.23681;-5.99143;0.000489609;9.28474e-05;-4.90952e-05;0.000505163;-6.46487e-05;0.000284906;9.97265;0.100274;0.000360264;0.000379874;7.81397;0.127976;53.2832;98.2832;-0.00727141;0.000475022;0.00558622;-0.00540349;-6.46948e-05;0.00744925;0.011757;0;0.0312999;0.0363583
242000;243;25.8025;-0.0030557;-0.000118413;-2.56933;25.6741;-0.0743282;-0.175323;-0.0171929;-0.462001;-0.659888;-0.869673;0.0819736;1.09476;-5.85454;-0.000267189;-0.000715761;0.00224268;0.00243245;-0.00045696;0.00144471;0.119138;8.39361;0.00179347;0.00192627;5.32312;0.18786;145.534;10.5337;-0.0214588;-0.000294076;0.00595218;-0.00736697;0.00222526;0.0207351;0.0143457;0;0.0316045;-0.839257;-0.852368;-0.381785;1.25564;-6.00946;0.000916533;0.00026847;-1.8318e-06;0.000989257;-7.4556e-05;0.000531907;;;0.000685709;0.000709209;13.2686;0.0753656;57.8774;102.877;-0.00878954;0.000900364;0.00622709;-0.00569563;-2.11843e-05;0.0107401;0.0163541;0;0.0281139;0.0376914
243000;244;25.8008;-0.00470736;-0.000182417;-2.57461;25.6719;-0.0785389;-0.180608;-0.0193948;-0.466212;-0.674953;-0.87409;0.0888149;1.10792;-5.8477;-0.000310874;-0.00027387;0.00300662;0.00302908;-0.000333331;0.0016812;0.103397;9.6715;0.00213917;0.00224161;9.08729;0.110044;134.679;179.679;-0.0244168;-0.00034344;0.00755185;-0.00807369;0.00297823;0.0228186;0.0133636;0;0.031823;-0.859605;-0.85426;-0.381981;1.27067;-6.00966;0.000405429;-0.000129541;-5.86701e-05;0.000439139;-9.23796e-05;0.000265759;6.91032;0.144711;0.000327919;0.000354346;4.75363;0.210365;29.5922;74.5922;-0.0108259;0.000380968;0.00673478;-0.00699705;-8.13419e-05;0.012134;0.0165549;0;0.0322337;0.03987
244000;245;25.8055;-2.67769e-05;-1.03764e-06;-2.57903;25.6762;-0.062481;-0.185026;-0.01509;-0.450154;-0.691081;-0.875674;0.0893541;1.1191;-5.84716;0.000147537;-0.000544653;-0.00243012;0.000257896;-0.00254048;0.00139919;0.0607116;16.4713;0.00178584;0.00186558;0.101515;9.8508;37.6176;82.6176;-0.0246674;0.000113157;0.00720124;-0.00831052;-0.00245596;0.0282393;0.0267837;0;0.0321015;-0.880677;-0.857195;-0.376907;1.28547;-6.00458;0.000668856;-0.000102982;-0.000124626;0.000682004;-0.000137773;0.000409888;5.36692;0.186327;0.000506874;0.000546518;4.95019;0.202013;36.4505;81.4505;-0.0101349;0.000646347;0.00650134;-0.00671254;-0.000145757;0.012884;0.0153967;0;0.0267847;0.0416928
245000;246;25.8008;-0.00476236;-0.000184548;-2.58402;25.6709;-0.0886619;-0.190018;-0.0204285;-0.476335;-0.703501;-0.877465;0.0851961;1.12788;-5.85132;0.000299171;-0.000745311;-0.00199722;0.000519859;-0.00221791;0.00136888;0.149794;6.67585;0.00167894;0.00182518;0.234392;4.26636;31.5933;76.5933;-0.0249001;0.000264769;0.00682137;-0.00832936;-0.00202025;0.0281792;0.0246277;0;0.0338795;-0.898533;-0.857675;-0.391276;1.30233;-6.01895;0.000967433;-0.000324769;-0.000130608;0.0010563;-0.000219474;0.000637886;7.40714;0.135005;0.000787617;0.000850515;4.81287;0.207776;27.9479;72.9479;-0.0115893;0.000938559;0.00695234;-0.00760985;-0.000154726;0.00911506;0.0165653;0;0.0261375;0.0442427
246000;247;25.8017;-0.00377615;-0.000146331;-2.58747;25.6715;-0.0884588;-0.193471;-0.0197844;-0.476132;-0.714762;-0.878586;0.0825062;1.13561;-5.85401;6.23768e-05;-0.000401239;0.00101248;0.00115925;-8.43971e-05;0.000621825;-0.0616079;-16.2317;0.000802449;0.0008291;13.7357;0.072803;152.858;17.8577;-0.0225494;3.35097e-05;0.00681346;-0.00760907;0.000989371;0.0216981;0.018909;0;0.0356677;-0.914189;-0.858941;-0.395798;1.31536;-6.02348;0.000709842;-0.000657546;-0.000366644;0.00102135;-0.000678149;0.000849748;1.93605;0.516515;0.000987851;0.001133;1.50608;0.663975;18.8764;63.8764;-0.0136976;0.000678076;0.00667758;-0.00800053;-0.000388731;0.0137716;0.0167544;0;0.0260698;0.0455382
247000;248;25.8091;0.00353128;0.000136842;-2.59483;25.6782;-0.0616229;-0.200826;-0.0131037;-0.449296;-0.7248;-0.880999;0.0837542;1.1439;-5.85276;-0.00027654;-0.000424334;0.00316789;0.00321939;-0.000328046;0.00177372;0.0872949;11.4554;0.00226355;0.00236496;9.81385;0.101897;136.502;1.50165;-0.0236532;-0.000309497;0.00730644;-0.00812854;0.00314137;0.0200201;0.0143363;0;0.0328812;-0.929733;-0.863907;-0.388876;1.32739;-6.01655;0.000230199;-0.000747693;-0.000356954;0.000739886;-0.000866641;0.000803263;0.644899;1.55063;0.00092849;0.00107102;0.85374;1.17132;10.8326;55.8326;-0.0139045;0.000192543;0.00721137;-0.00871138;-0.000382686;0.0118508;0.0137184;0;0.0250108;0.0493592
248000;249;25.8076;0.00203274;7.87715e-05;-2.59864;25.6763;-0.0792357;-0.204633;-0.0150432;-0.466908;-0.736206;-0.884491;0.0870002;1.15408;-5.84951;-0.000608926;-0.000415433;0.00413974;0.00417581;-0.000644996;0.0024104;0.147093;6.79844;0.00302191;0.00321387;6.47417;0.15446;134.051;179.051;-0.0266609;-0.00064956;0.00823168;-0.00902163;0.00410609;0.025174;0.0144003;0;0.0302991;-0.944828;-0.865799;-0.397044;1.34162;-6.02472;0.000564296;-0.000275087;-8.17604e-05;0.000665556;-0.00018302;0.000424288;6.90183;0.144889;0.000515653;0.000565717;3.63652;0.274988;23.8296;68.8296;-0.013013;0.000528569;0.0079044;-0.00845984;-0.000112965;0.0133611;0.0183997;0;0.0202171;0.050917
